,Family 1,Family 2,Scicore 1,Scicore 2,Diff Score
905,GootLoader,GootLoader,False,False,85.0
906,GootLoader,GootLoader,False,False,80.0
907,GootLoader,GootLoader,False,False,80.0
908,GootLoader,GootLoader,False,False,82.0
909,GootLoader,GootLoader,False,False,83.0
910,GootLoader,GootLoader,False,False,83.0
911,GootLoader,GootLoader,False,False,80.0
912,GootLoader,GootLoader,False,False,83.0
913,GootLoader,GootLoader,False,False,83.0
914,GootLoader,GootLoader,False,False,82.0
915,GootLoader,GootLoader,False,False,83.0
916,GootLoader,GootLoader,False,False,83.0
917,GootLoader,GootLoader,False,False,82.0
918,GootLoader,GootLoader,False,False,83.0
919,GootLoader,GootLoader,False,False,85.0
920,GootLoader,GootLoader,False,False,82.0
921,GootLoader,GootLoader,False,False,83.0
922,GootLoader,GootLoader,False,False,83.0
923,GootLoader,GootLoader,False,False,80.0
924,GootLoader,GootLoader,False,False,86.0
925,GootLoader,GootLoader,False,False,83.0
926,GootLoader,GootLoader,False,False,82.0
927,GootLoader,GootLoader,False,False,83.0
928,GootLoader,GootLoader,False,False,85.0
929,GootLoader,GootLoader,False,False,86.0
930,GootLoader,GootLoader,False,False,83.0
931,GootLoader,GootLoader,False,False,80.0
932,GootLoader,GootLoader,False,False,82.0
933,GootLoader,GootLoader,False,False,85.0
934,GootLoader,GootLoader,False,False,85.0
935,GootLoader,GootLoader,False,False,85.0
936,GootLoader,GootLoader,False,False,83.0
937,GootLoader,GootLoader,False,False,82.0
938,GootLoader,GootLoader,False,False,85.0
939,GootLoader,GootLoader,False,False,85.0
940,GootLoader,GootLoader,False,False,83.0
941,GootLoader,GootLoader,False,False,85.0
942,GootLoader,GootLoader,False,False,82.0
943,GootLoader,GootLoader,False,False,83.0
944,GootLoader,GootLoader,False,False,85.0
945,GootLoader,GootLoader,False,False,82.0
946,GootLoader,GootLoader,False,False,85.0
947,GootLoader,GootLoader,False,False,82.0
948,GootLoader,GootLoader,False,False,85.0
949,GootLoader,GootLoader,False,False,80.0
950,GootLoader,GootLoader,False,False,82.0
951,GootLoader,GootLoader,False,False,83.0
952,GootLoader,GootLoader,False,False,86.0
953,GootLoader,GootLoader,False,False,83.0
954,GootLoader,GootLoader,False,False,82.0
955,GootLoader,GootLoader,False,False,85.0
956,GootLoader,GootLoader,False,False,85.0
957,GootLoader,GootLoader,False,False,83.0
958,GootLoader,GootLoader,False,False,85.0
959,GootLoader,GootLoader,False,False,85.0
960,GootLoader,GootLoader,False,False,83.0
961,GootLoader,GootLoader,False,False,85.0
962,GootLoader,GootLoader,False,False,85.0
963,GootLoader,GootLoader,False,False,79.0
964,GootLoader,GootLoader,False,False,83.0
965,GootLoader,GootLoader,False,False,83.0
966,GootLoader,GootLoader,False,False,83.0
967,GootLoader,GootLoader,False,False,80.0
968,GootLoader,GootLoader,False,False,79.0
969,GootLoader,GootLoader,False,False,85.0
970,GootLoader,GootLoader,False,False,80.0
971,GootLoader,GootLoader,False,False,82.0
972,GootLoader,GootLoader,False,False,86.0
973,GootLoader,GootLoader,False,False,82.0
974,GootLoader,GootLoader,False,False,82.0
975,GootLoader,GootLoader,False,False,83.0
976,GootLoader,GootLoader,False,False,82.0
977,GootLoader,GootLoader,False,False,79.0
978,GootLoader,GootLoader,False,False,85.0
979,GootLoader,GootLoader,False,False,85.0
980,GootLoader,GootLoader,False,False,85.0
981,GootLoader,GootLoader,False,False,85.0
982,GootLoader,GootLoader,False,False,83.0
983,GootLoader,GootLoader,False,False,83.0
984,GootLoader,GootLoader,False,False,85.0
985,GootLoader,GootLoader,False,False,86.0
986,GootLoader,GootLoader,False,False,80.0
987,GootLoader,GootLoader,False,False,83.0
988,GootLoader,GootLoader,False,False,83.0
989,GootLoader,GootLoader,False,False,85.0
990,GootLoader,GootLoader,False,False,79.0
991,GootLoader,GootLoader,False,False,82.0
992,GootLoader,GootLoader,False,False,85.0
993,GootLoader,GootLoader,False,False,82.0
994,GootLoader,GootLoader,False,False,83.0
995,GootLoader,GootLoader,False,False,83.0
996,GootLoader,GootLoader,False,False,86.0
997,GootLoader,GootLoader,False,False,83.0
998,GootLoader,GootLoader,False,False,83.0
999,GootLoader,GootLoader,False,False,85.0
1000,IcedId,IcedId,False,False,99.0
1001,IcedId,IcedId,False,False,99.0
1002,IcedId,IcedId,False,False,97.0
1003,IcedId,IcedId,False,False,97.0
1004,IcedId,IcedId,False,False,99.0
1005,IcedId,IcedId,False,False,99.0
1006,IcedId,IcedId,False,False,97.0
1007,IcedId,IcedId,False,False,99.0
1008,IcedId,IcedId,False,False,99.0
1009,IcedId,IcedId,False,False,99.0
1010,IcedId,IcedId,False,False,99.0
1011,IcedId,IcedId,False,False,100.0
1012,IcedId,IcedId,False,False,96.0
1013,IcedId,IcedId,False,False,99.0
1014,IcedId,IcedId,False,False,99.0
1015,IcedId,IcedId,False,False,99.0
1016,IcedId,IcedId,False,False,99.0
1017,IcedId,IcedId,False,False,97.0
1018,IcedId,IcedId,False,False,96.0
1019,IcedId,IcedId,False,False,99.0
1020,IcedId,IcedId,False,False,97.0
1021,IcedId,IcedId,False,False,97.0
1022,,,,,
1023,IcedId,IcedId,False,False,97.0
1024,IcedId,IcedId,False,False,100.0
1025,IcedId,IcedId,False,False,99.0
1026,IcedId,IcedId,False,False,99.0
1027,IcedId,IcedId,False,False,99.0
1028,IcedId,IcedId,False,False,99.0
1029,IcedId,IcedId,False,False,99.0
1030,IcedId,IcedId,False,False,99.0
1031,IcedId,IcedId,False,False,99.0
1032,IcedId,IcedId,False,False,97.0
1033,IcedId,IcedId,False,False,99.0
1034,IcedId,IcedId,False,False,99.0
1035,IcedId,IcedId,False,False,97.0
1036,IcedId,IcedId,False,False,99.0
1037,IcedId,IcedId,False,False,100.0
1038,IcedId,IcedId,False,False,99.0
1039,IcedId,IcedId,False,False,97.0
1040,IcedId,IcedId,False,False,99.0
1041,IcedId,IcedId,False,False,99.0
1042,IcedId,IcedId,False,False,99.0
1043,IcedId,IcedId,False,False,97.0
1044,IcedId,IcedId,False,False,100.0
1045,IcedId,IcedId,False,False,99.0
1046,IcedId,IcedId,False,False,97.0
1047,IcedId,IcedId,False,False,99.0
1048,IcedId,IcedId,False,False,99.0
1049,IcedId,IcedId,False,False,99.0
1050,IcedId,IcedId,False,False,99.0
1051,IcedId,IcedId,False,False,99.0
1052,IcedId,IcedId,False,False,93.0
1053,IcedId,IcedId,False,False,99.0
1054,IcedId,IcedId,False,False,97.0
1055,,,,,
1056,IcedId,IcedId,False,False,99.0
1057,IcedId,IcedId,False,False,100.0
1058,IcedId,IcedId,False,False,97.0
1059,IcedId,IcedId,False,False,99.0
1060,IcedId,IcedId,False,False,96.0
1061,IcedId,IcedId,False,False,99.0
1062,IcedId,IcedId,False,False,96.0
1063,IcedId,IcedId,False,False,100.0
1064,IcedId,IcedId,False,False,99.0
1065,IcedId,IcedId,False,False,99.0
1066,IcedId,IcedId,False,False,38.0
1067,IcedId,IcedId,False,False,99.0
1068,IcedId,IcedId,False,False,100.0
1069,IcedId,IcedId,False,False,97.0
1070,IcedId,IcedId,False,False,99.0
1071,IcedId,IcedId,False,False,97.0
1072,IcedId,IcedId,False,False,97.0
1073,IcedId,IcedId,False,False,99.0
1074,IcedId,IcedId,False,False,99.0
1075,IcedId,IcedId,False,False,99.0
1076,IcedId,IcedId,False,False,97.0
1077,IcedId,IcedId,False,False,97.0
1078,IcedId,IcedId,False,False,99.0
1079,IcedId,IcedId,False,False,99.0
1080,IcedId,IcedId,False,False,99.0
1081,IcedId,IcedId,False,False,99.0
1082,IcedId,IcedId,False,False,99.0
1083,IcedId,IcedId,False,False,99.0
1084,IcedId,IcedId,False,False,97.0
1085,IcedId,IcedId,False,False,99.0
1086,IcedId,IcedId,False,False,99.0
1087,IcedId,IcedId,False,False,97.0
1088,IcedId,IcedId,False,False,99.0
1089,IcedId,IcedId,False,False,99.0
1090,IcedId,IcedId,False,False,97.0
1091,IcedId,IcedId,False,False,97.0
1092,IcedId,IcedId,False,False,97.0
1093,IcedId,IcedId,False,False,99.0
1094,IcedId,IcedId,False,False,97.0
1095,IcedId,IcedId,False,False,99.0
1096,IcedId,IcedId,False,False,97.0
1097,IcedId,IcedId,False,False,99.0
1098,IcedId,IcedId,False,False,99.0
1099,IcedId,IcedId,False,False,100.0
1100,IcedId,IcedId,False,False,99.0
1101,IcedId,IcedId,False,False,96.0
1102,IcedId,IcedId,False,False,99.0
1103,IcedId,IcedId,False,False,99.0
1104,IcedId,IcedId,False,False,74.0
1105,IcedId,IcedId,False,False,97.0
1106,IcedId,IcedId,False,False,99.0
1107,IcedId,IcedId,False,False,99.0
1108,IcedId,IcedId,False,False,97.0
1109,IcedId,IcedId,False,False,97.0
1110,,,,,
1111,IcedId,IcedId,False,False,99.0
1112,IcedId,IcedId,False,False,96.0
1113,IcedId,IcedId,False,False,97.0
1114,IcedId,IcedId,False,False,99.0
1115,IcedId,IcedId,False,False,99.0
1116,,,,,
1117,IcedId,IcedId,False,False,99.0
1118,IcedId,IcedId,False,False,97.0
1119,IcedId,IcedId,False,False,96.0
1120,IcedId,IcedId,False,False,96.0
1121,IcedId,IcedId,False,False,99.0
1122,IcedId,IcedId,False,False,97.0
1123,IcedId,IcedId,False,False,94.0
1124,IcedId,IcedId,False,False,96.0
1125,IcedId,IcedId,False,False,99.0
1126,IcedId,IcedId,False,False,99.0
1127,IcedId,IcedId,False,False,99.0
1128,IcedId,IcedId,False,False,97.0
1129,IcedId,IcedId,False,False,99.0
1130,IcedId,IcedId,False,False,97.0
1131,IcedId,IcedId,False,False,99.0
1132,IcedId,IcedId,False,False,97.0
1133,IcedId,IcedId,False,False,99.0
1134,IcedId,IcedId,False,False,99.0
1135,IcedId,IcedId,False,False,96.0
1136,IcedId,IcedId,False,False,100.0
1137,IcedId,IcedId,False,False,97.0
1138,IcedId,IcedId,False,False,97.0
1139,IcedId,IcedId,False,False,99.0
1140,IcedId,IcedId,False,False,97.0
1141,IcedId,IcedId,False,False,97.0
1142,IcedId,IcedId,False,False,99.0
1143,IcedId,IcedId,False,False,99.0
1144,IcedId,IcedId,False,False,99.0
1145,IcedId,IcedId,False,False,97.0
1146,IcedId,IcedId,False,False,97.0
1147,IcedId,IcedId,False,False,99.0
1148,IcedId,IcedId,False,False,97.0
1149,IcedId,IcedId,False,False,99.0
1150,IcedId,IcedId,False,False,99.0
1151,IcedId,IcedId,False,False,30.0
1152,IcedId,IcedId,False,False,99.0
1153,IcedId,IcedId,False,False,94.0
1154,IcedId,IcedId,False,False,99.0
1155,IcedId,IcedId,False,False,75.0
1156,IcedId,IcedId,False,False,97.0
1157,IcedId,IcedId,False,False,97.0
1158,IcedId,IcedId,False,False,97.0
1159,IcedId,IcedId,False,False,33.0
1160,IcedId,IcedId,False,False,99.0
1161,IcedId,IcedId,False,False,97.0
1162,IcedId,IcedId,False,False,99.0
1163,IcedId,IcedId,False,False,99.0
1164,IcedId,IcedId,False,False,99.0
1165,IcedId,IcedId,False,False,99.0
1166,IcedId,IcedId,False,False,99.0
1167,IcedId,IcedId,False,False,97.0
1168,IcedId,IcedId,False,False,97.0
1169,IcedId,IcedId,False,False,99.0
1170,IcedId,IcedId,False,False,97.0
1171,IcedId,IcedId,False,False,99.0
1172,IcedId,IcedId,False,False,99.0
1173,IcedId,IcedId,False,False,99.0
1174,IcedId,IcedId,False,False,99.0
1175,IcedId,IcedId,False,False,94.0
1176,IcedId,IcedId,False,False,99.0
1177,IcedId,IcedId,False,False,99.0
1178,IcedId,IcedId,False,False,99.0
1179,IcedId,IcedId,False,False,100.0
1180,IcedId,IcedId,False,False,99.0
1181,IcedId,IcedId,False,False,99.0
1182,IcedId,IcedId,False,False,99.0
1183,IcedId,IcedId,False,False,96.0
1184,IcedId,IcedId,False,False,99.0
1185,IcedId,IcedId,False,False,99.0
1186,IcedId,IcedId,False,False,99.0
1187,IcedId,IcedId,False,False,100.0
1188,IcedId,IcedId,False,False,100.0
1189,IcedId,IcedId,False,False,99.0
1190,IcedId,IcedId,False,False,93.0
1191,IcedId,IcedId,False,False,100.0
1192,IcedId,IcedId,False,False,99.0
1193,IcedId,IcedId,False,False,97.0
1194,IcedId,IcedId,False,False,99.0
1195,IcedId,IcedId,False,False,99.0
1196,IcedId,IcedId,False,False,99.0
1197,,,,,
1198,IcedId,IcedId,False,False,99.0
1199,IcedId,IcedId,False,False,97.0
1200,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1201,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1202,,,,,
1203,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1204,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1205,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1206,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1207,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1208,,,,,
1209,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1210,,,,,
1211,Bazarbackdoor,Bazarbackdoor,False,False,32.0
1212,Bazarbackdoor,Bazarbackdoor,False,False,91.0
1213,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1214,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1215,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1216,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1217,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1218,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1219,,,,,
1220,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1221,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1222,Bazarbackdoor,Bazarbackdoor,False,False,41.0
1223,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1224,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1225,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1226,Bazarbackdoor,Bazarbackdoor,False,False,90.0
1227,Bazarbackdoor,Bazarbackdoor,False,False,90.0
1228,,,,,
1229,Bazarbackdoor,Bazarbackdoor,False,False,68.0
1230,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1231,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1232,Bazarbackdoor,Bazarbackdoor,False,False,40.0
1233,,,,,
1234,Bazarbackdoor,Bazarbackdoor,False,False,38.0
1235,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1236,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1237,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1238,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1239,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1240,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1241,,,,,
1242,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1243,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1244,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1245,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1246,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1247,Bazarbackdoor,Bazarbackdoor,False,False,72.0
1248,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1249,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1250,,,,,
1251,,,,,
1252,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1253,,,,,
1254,,,,,
1255,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1256,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1257,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1258,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1259,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1260,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1261,Bazarbackdoor,Bazarbackdoor,False,False,77.0
1262,,,,,
1263,Bazarbackdoor,Bazarbackdoor,False,False,85.0
1264,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1265,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1266,,,,,
1267,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1268,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1269,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1270,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1271,,,,,
1272,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1273,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1274,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1275,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1276,Bazarbackdoor,Bazarbackdoor,False,False,91.0
1277,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1278,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1279,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1280,,,,,
1281,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1282,,,,,
1283,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1284,,,,,
1285,,,,,
1286,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1287,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1288,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1289,,,,,
1290,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1291,,,,,
1292,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1293,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1294,Bazarbackdoor,Bazarbackdoor,False,False,86.0
1295,,,,,
1296,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1297,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1298,Bazarbackdoor,Bazarbackdoor,False,False,71.0
1299,,,,,
1300,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1301,,,,,
1302,Bazarbackdoor,Bazarbackdoor,False,False,36.0
1303,,,,,
1304,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1305,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1306,,,,,
1307,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1308,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1309,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1310,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1311,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1312,,,,,
1313,,,,,
1314,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1315,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1316,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1317,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1318,,,,,
1319,,,,,
1320,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1321,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1322,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1323,,,,,
1324,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1325,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1326,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1327,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1328,,,,,
1329,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1330,Bazarbackdoor,Bazarbackdoor,False,False,50.0
1331,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1332,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1333,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1334,,,,,
1335,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1336,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1337,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1338,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1339,,,,,
1340,,,,,
1341,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1342,Bazarbackdoor,Bazarbackdoor,False,False,82.0
1343,,,,,
1344,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1345,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1346,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1347,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1348,,,,,
1349,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1350,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1351,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1352,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1353,,,,,
1354,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1355,,,,,
1356,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1357,Bazarbackdoor,Bazarbackdoor,False,False,91.0
1358,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1359,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1360,,,,,
1361,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1362,Bazarbackdoor,Bazarbackdoor,False,False,96.0
1363,Bazarbackdoor,Bazarbackdoor,False,False,91.0
1364,Bazarbackdoor,Bazarbackdoor,False,False,91.0
1365,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1366,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1367,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1368,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1369,,,,,
1370,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1371,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1372,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1373,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1374,Bazarbackdoor,Bazarbackdoor,False,False,85.0
1375,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1376,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1377,,,,,
1378,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1379,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1380,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1381,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1382,Bazarbackdoor,Bazarbackdoor,False,False,80.0
1383,,,,,
1384,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1385,,,,,
1386,Bazarbackdoor,Bazarbackdoor,False,False,100.0
1387,Bazarbackdoor,Bazarbackdoor,False,False,90.0
1388,Bazarbackdoor,Bazarbackdoor,False,False,97.0
1389,,,,,
1390,Bazarbackdoor,Bazarbackdoor,False,False,93.0
1391,Bazarbackdoor,Bazarbackdoor,False,False,68.0
1392,Bazarbackdoor,Bazarbackdoor,False,False,94.0
1393,Bazarbackdoor,Bazarbackdoor,False,False,88.0
1394,Bazarbackdoor,Bazarbackdoor,False,False,99.0
1395,,,,,
1396,Bazarbackdoor,Bazarbackdoor,False,False,80.0
1397,,,,,
1398,Bazarbackdoor,Bazarbackdoor,False,False,50.0
1399,,,,,
1400,GootLoader,GootLoader,False,False,86.0
1401,GootLoader,GootLoader,False,False,83.0
1402,GootLoader,GootLoader,False,False,82.0
1403,GootLoader,GootLoader,False,False,83.0
1404,GootLoader,GootLoader,False,False,86.0
1405,GootLoader,GootLoader,False,False,82.0
1406,GootLoader,GootLoader,False,False,82.0
1407,GootLoader,GootLoader,False,False,80.0
1408,GootLoader,GootLoader,False,False,82.0
1409,GootLoader,GootLoader,False,False,79.0
1410,GootLoader,GootLoader,False,False,80.0
1411,GootLoader,GootLoader,False,False,85.0
1412,GootLoader,GootLoader,False,False,82.0
1413,GootLoader,GootLoader,False,False,79.0
1414,GootLoader,GootLoader,False,False,83.0
1415,GootLoader,GootLoader,False,False,83.0
1416,GootLoader,GootLoader,False,False,83.0
1417,GootLoader,GootLoader,False,False,79.0
1418,GootLoader,GootLoader,False,False,82.0
1419,GootLoader,GootLoader,False,False,83.0
1420,GootLoader,GootLoader,False,False,83.0
1421,GootLoader,GootLoader,False,False,83.0
1422,GootLoader,GootLoader,False,False,85.0
1423,GootLoader,GootLoader,False,False,85.0
1424,GootLoader,GootLoader,False,False,85.0
1425,GootLoader,GootLoader,False,False,85.0
1426,GootLoader,GootLoader,False,False,82.0
1427,GootLoader,GootLoader,False,False,82.0
1428,GootLoader,GootLoader,False,False,86.0
1429,GootLoader,GootLoader,False,False,82.0
1430,GootLoader,GootLoader,False,False,86.0
1431,GootLoader,GootLoader,False,False,83.0
1432,GootLoader,GootLoader,False,False,88.0
1433,GootLoader,GootLoader,False,False,83.0
1434,GootLoader,GootLoader,False,False,82.0
1435,GootLoader,GootLoader,False,False,82.0
1436,GootLoader,GootLoader,False,False,83.0
1437,GootLoader,GootLoader,False,False,85.0
1438,GootLoader,GootLoader,False,False,83.0
1439,GootLoader,GootLoader,False,False,83.0
1440,GootLoader,GootLoader,False,False,80.0
1441,GootLoader,GootLoader,False,False,82.0
1442,GootLoader,GootLoader,False,False,82.0
1443,GootLoader,GootLoader,False,False,83.0
1444,GootLoader,GootLoader,False,False,83.0
1445,GootLoader,GootLoader,False,False,83.0
1446,GootLoader,GootLoader,False,False,82.0
1447,GootLoader,GootLoader,False,False,86.0
1448,GootLoader,GootLoader,False,False,85.0
1449,GootLoader,GootLoader,False,False,82.0
1450,GootLoader,GootLoader,False,False,79.0
1451,GootLoader,GootLoader,False,False,85.0
1452,GootLoader,GootLoader,False,False,82.0
1453,GootLoader,GootLoader,False,False,83.0
1454,GootLoader,GootLoader,False,False,82.0
1455,GootLoader,GootLoader,False,False,82.0
1456,GootLoader,GootLoader,False,False,82.0
1457,GootLoader,GootLoader,False,False,80.0
1458,GootLoader,GootLoader,False,False,82.0
1459,GootLoader,GootLoader,False,False,82.0
1460,GootLoader,GootLoader,False,False,85.0
1461,GootLoader,GootLoader,False,False,85.0
1462,GootLoader,GootLoader,False,False,82.0
1463,GootLoader,GootLoader,False,False,85.0
1464,GootLoader,GootLoader,False,False,82.0
1465,GootLoader,GootLoader,False,False,83.0
1466,GootLoader,GootLoader,False,False,82.0
1467,GootLoader,GootLoader,False,False,88.0
